 One Of These Days,"One of these days   When my feet are on the ground   I'm gonna look around and see   See what's right   See what's there   And breathe fresh air, ever after   One of these days   When a job just takes too long   I'm gonna sing my song and see   See what's right   See what's there   And breathe fresh air, ever after   It's there, it's round   It's to be found   By you, by me   It's all we ever wanted to be   One of these days   When we both are at our ease   When you've got time to please yourself   See what's right   And see what's there   And breathe fresh air, ever after   It's there, it's round   It's to be found   By you, by me   It's all we ever wanted to see   One of these days   When my feet are on the ground   I'm gonna look around and see   See what's right   And see what's there   And breathe fresh air, ever after   Ever after   Breathe fresh air, ever after"
 Blue Sway,"Any time that you want, I know   How it feels when outside I go,   I sleep... with tears all around   Anyway, you're the one I see   What d'you feel you've done to me?   I feel blue sway   Blue sway   All day blue sway now"
 Check My Machine,"  Sticks and stones may break my bones   But names will never hurt me   Check my machine   Check check check check check my machine   Check my machine   Check check check check check my machine   I got a woman a long time ago   I had trouble   I want you to see what you can see   Check my machine   Check check check check check my machine   Check my machine   Check check check check check my machine   I want you to check check check check check my machine check check check check Check my machine   Check check check check check my machine"
 Secret Friend,"Feel like you've never felt before   Here we are   Where are we   Cast adrift on some uncharted sea   I know we'll find our way   I know we'll reach the end   If you will say you'll be my secret friend   Night draws in once again   As she turns her velvet collar up   A perfect day will end   If you will say you'll be my secret friend   Feel like you've never felt before   Once more   Night draws in once again   As she turns her velvet collar up   A perfect day will end   If you will say you'll be my secret friend   Feel like you've never felt before   Once more   Here we are   Where are we   Cast adrift on some uncharted sea   I know we'll find our way   If you will say you'll be my secret friend   Feel like you've never felt before   Once more   I need ya   I need ya   I need ya   I need ya   Night draws in once again   As she turns her velvet collar up   A perfect day will end   If you will say you'll be my secret friend   Feel like you've never felt before   Once more   Here we are   Where are we   Cast adrift on some uncharted sea   I know we'll find our way   I know we'll reach the end   If you will say you'll be my secret friend   I need ya   I need ya   I need ya"
 Mr H Atom,"Mr. H Atom lives in flat on the male side of town   Mr. H Atom lives in flat on the male side of town   Mr. H Atom lives in flat on the male side of town   Mr. H Atom lives in flat on the male side of town   Well, it has been suggested that the only difference   Between a male and a female is one atom of hydrogen   Mr. H Atom   Mr. H Atom lives in flat on the male side of town   Mr. H Atom lives in flat on the male side of town   Mr. H Atom lives in flat on the male side of town   Mr. H Atom lives in flat on the male side of town   Mr. H Atom lives in flat on the male side of town   Mr. H Atom lives in flat on the male side of town   Mr. H Atom lives in flat on the male side of town   Mr. H Atom lives in flat on the male side of town   Mr. H Atom lives in flat on the male side of town   Mr. H Atom lives in flat on the male side of town   Mr. H Atom lives in flat on the male side of town   Mr. H Atom lives in flat on the male side of town   Mr. H Atom lives in flat on the male side of town"
 Wonderful Christmastime,"The mood is right   The spirit's up   We're here tonight   And that's enough   Simply having a wonderful Christmastime   Simply having a wonderful Christmastime   The choir of children sing their song   They practiced all year long   Ding dong, ding dong   Ding dong, ding dong   Ding dong, ding dong   Dong dong, dong ding   The mood is right   The spirit's up   We're here tonight   Oh, and that's enough   We're simply having a wonderful Christmastime   We're simply having a wonderful Christmastime   Oh-oh-oh, Christmastime"
 All You Horse Riders,"Alright now   All you horse riders,   Come on now   Get your horses out   Alright   All you horse riders   Get your horses out,   We're gonna go for a ride   Come on   Up!   Now... now get up in your saddle   Yeah, now   Take your reins in your hand now   Alright   Let's go for a ride now   All you horse riders   Come on now, let's ride!   Ride ride... right now,   Keep them up now   Right, right, yes, alright   Yeah, you riding fine   Ale-hop!   Hold it!   Now you got it, you got it...   Right...   Now, get ready now   Come on now   Now get ready, everybody!   Now d'you see that stream ahead?   Alright, we gonna jump it.   Now, hold back now,   Get yourself steady now,   Now jump it!   Now jump it... jump it... over, over, oh yeah yeah   Yeah oh you got it right!   You jump it over   Hold it back now   Yeah   Keep on riding   Keep on riding   Come on, ride it!   Come on ride it!   Yeah, you got it now   Now hold your step up now   Right   Ride it   Oh you got it   Yeah, you got it right   You got it right   All you horse riders   Yeah   You got it right   Now keep your step steady now   You getting ready to come into the   Finishing straight   Finishing straight   Up ahead   Now watch out now   You got it now   Ride it ride it   Yeah you ridin' now   Come on now   Steady up now   Right there   All you horse riders, right there   Yeah you ridin' fine   You ridin' wild   Oh yes, you ridin'   Ridin'   Move in, alright   Warm down now, warm down   Ready now   Calming all out   Slow now alright   Slow now... alright, whoh, whoh   Whoa, whohhhw, whohhhhww...   All you horse riders"
 Tug Of War,"It's a tug of war   What with one thing and another   It's a tug of war   We expected more   But with one thing and another   We were trying to outdo each other   In the tug of war   In another world   In another world we could stand on top of the mountain   With our flag unfurled   In a time to come   In a time to come we will be dancing to the beat   Played on a different drum   It's a tug of war   Though I know I mustn't grumble   It's a tug of war   But I can't let go   If I do, you'll take a tumble   And the whole thing is going to crumble   It's a tug of war   Pushing, pushing, pulling puliing   Pushing, pulling   In years to come they may discover   What the air we breathe and the life we lead   Are all about   But it won't be soon enough   it won't be soon enough for me   Soon enough for me   No it won't be soon enough   it won't be soon enough for me   Soon enough for me   In another world we could stand on top of the mountain   With our flag unfurled   In a time to come we will be dancing to the beat   Played on a different drum   We will be dancing to the beat   Played on a different drum   We will be dancing to the beat   Played on a different drum   It's a tug of war   A tug of war, a tug of war   What with one thing and another   It's a tug of war   We expected more   But with one thing and another   We were trying to outscore each other   In a tug of war   Pushing, pushing, pulling puliing   Pushing, pulling"
 Take It Away,"Take it away   Wanna hear you play till the lights go down   Take it away   Don't you wanna stay till there's no one else around?   Take it away   Wanna hear you play till the lights go down   Take it away   Don't you wanna stay till there's no one else around?   Lonely driver out on the road   With the hundred miles to go   Soul survivor carrying the load   Switches on his radio   Take it away   Wanna hear you play till the lights go down   down, down   Take it away   Don't you wanna stay till there's no one else around?   Take it away   Wanna hear you play till the lights go down   down, down   Take it away   Don't you wanna stay till there's no one else around?   In the audience, watching the show   With the paper in his hand   in his hand, in his hand   Some important impresario   Has a message for the band, oh   Take it away   Wanna hear you play till the lights go down   down, down   Take it away   Don't you wanna stay till there's no one else around?   You never know who may be listening to ya   Never know who may be listening to ya   You never know who may be listening to ya   Take it away   Take it away   After hours, late in the bar   By a darkened corner seat   Faded flowers wait in the jar   Till the evening is complete   Aah, aah   Aah, aah"
 Somebody Who Cares,"When your body is coming apart at the seams   And the whole thing's feeling low   You're convincing yourself   That there's nobody there, I know   I know how you feel   Like somebody has taken the wheels off your car   When you had somewhere to go   Well it's annoying, not going   To get very far I know   But somebody cares   There's always someone, somewhere   You should know by now   Always somebody who cares   It's happening day in, day out   Well you know by now   Always somebody who cares   And if you don't know it   How will it find you?   How will we know your whereabouts?   But I know how you feel   I know how you feel   Like somebody has taken the wheels off your car   When you had somewhere to go   Well it's frustrating, not going   To get very far I know   But somebody cares   There's always someone, somewhere   You should know by now   Always somebody who cares   It's happening day in, day out   Well you know by now   Always somebody who cares   And if you don't know it   How will it find you?   How will we know your whereabouts?   But I know how you feel"
 What's That You're Doing?,"Unfortunately, we are not licensed to display the full lyrics for this song at the moment. Hopefully we will be able to in the future. Until then... how about a   random page   ?"
 Here Today,"And if I say   I really knew you well   What would your answer be?   If you were here today   Ooh, ooh, ooh   Here today   Well knowing you   You'd probably laugh   And say that we were worlds apart   If you were here today   Ooh, ooh, ooh   Here today   But as for me   I still remember how it was before   And I am holding back the tears no more   Ooh, ooh, ooh   I love you   What about the time we met?   Well, I suppose that you could say that we were playing hard to get   Didn't understand a thing   But we could always sing   What about the night we cried   Because there wasn't any reason left to keep it all inside?   Never understood a word   But you were always there with a smile   And if I say   I really loved you   And was glad you came along   Then you were here today   Ooh, ooh, ooh   For you were in my song   Ooh, ooh, ooh   Here today"
